id,tag,value
ebsco_EBSCOhost5html_43,references,"Fu, F., Nowak, M. A., Christakis, N. A., & Fowler, J. H. (2012). The evolution of homophily. Scientific Reports, 2 (845), 1 – 6. https://doi.org/10.1038/srep00845"
ebsco_EBSCOhost5html_43,references,"Goel, S., Anderson, A., Hofman, J., & Watts, D. J. (2016). The structural virality of online diffusion. Management Science, 62 (1), 180 – 196. https://doi.org/10.1287/mnsc.2015.2158"
ebsco_EBSCOhost5html_43,references,"Gonçalves, B., Perra, N., & Vespignani, A. (2011). Modeling users' activity on Twitter networks: Validation of Dunbar's number. PLoS One, 6 (8), 1 – 5. https://doi.org/10.1371/journal.pone.0022656"
ebsco_EBSCOhost5html_43,references,"Gouldner, A. W. (1960). The norm of reciprocity: A preliminary statement. American Sociological Review, 25 (2), 161 – 178. https://doi.org/10.2307/2092623"
ebsco_EBSCOhost5html_43,references,"Hägerstrand, T. (1970). What about people in regional science? Papers in Regional Science, 24 (1), 7 – 24."
ebsco_EBSCOhost5html_43,references,"Hall, J. A. (2018). When is social media use social interaction? Defining mediated social interaction. New Media & Society, 20 (1), 162 – 179. https://doi.org/10.1177/1461444816660782"
ebsco_EBSCOhost5html_43,references,"Hampton, K. N., Sessions, L. F., & Her, E. J. (2011). Core networks, social isolation, and new media: How internet and mobile phone use is related to network size and diversity. Information, Communication & Society, 14 (1), 130 – 155. https://doi.org/10.1080/1369118X.2010.513417"
ebsco_EBSCOhost5html_43,references,"Han, S. Y., Tsou, M.‐H., & Clarke, K. C. (2018). Revisiting the death of geography in the era of big data: The friction of distance in cyberspace and real space. International Journal of Digital Earth, 11, 451 – 469. https://doi.org/10.1080/17538947.2017.1330366"
ebsco_EBSCOhost5html_43,references,"Hanson, T. L., Drumheller, K., Mallard, J., McKee, C., & Schlegel, P. (2011). Cell phones, text messaging, and Facebook: Competing time demands of today's college students. College Teaching, 59 (1), 23 – 30. https://doi.org/10.1080/87567555.2010.489078"
ebsco_EBSCOhost5html_43,references,"He, S., Zheng, X., Zeng, D., Luo, C., & Zhang, Z. (2016). Exploring entrainment patterns of human emotion in social media. PLoS One, 11 (3), e0150630. https://doi.org/10.1371/journal.pone.0150630"
ebsco_EBSCOhost5html_43,references,"Hilbert, M. (2014a). How much of the global information and communication explosion is driven by more, and how much by better technology? Journal of the Association for Information Science & Technology, 65 (4), 856 – 861. https://doi.org/10.1002/asi.23031"
ebsco_EBSCOhost5html_43,references,"Hilbert, M. (2014b). Technological information inequality as an incessantly moving target: The redistribution of information and communication capacities between 1986 and 2010. Journal of the Association for Information Science & Technology, 65 (4), 821 – 835. https://doi.org/10.1002/asi.23020"
ebsco_EBSCOhost5html_43,references,"Hilbert, M. (2014c). What is the content of the world's technologically mediated information and communication capacity: How much text, image, audio, and video? Information Society, 30 (2), 127 – 143. https://doi.org/10.1080/01972243.2013.873748"
ebsco_EBSCOhost5html_43,references,"Hilbert, M., & López, P. (2011). The world's technological capacity to store, communicate, and compute information. Science, 332 (6025), 60 – 65. https://doi.org/10.1126/science.1200970"
ebsco_EBSCOhost5html_43,references,"Hill, R. A., & Dunbar, R. I. M. (2003). Social network size in humans. Human Nature, 14 (1), 53 – 72. https://doi.org/10.1007/s12110-003-1016-y"
ebsco_EBSCOhost5html_43,references,"Hills, T. T., Adelman, J., & Noguchi, T. (2017). Attention economies, information crowding, and language change. In M. N. Jones (Ed.), Big data in cognitive science (pp. 270 – 293). New York, NY : Routledge."
ebsco_EBSCOhost5html_43,references,"Huberman, B. (2013). Social computing and the attention economy. Journal of Statistical Physics, 151 (1/2), 329 – 339. https://doi.org/10.1007/s10955-012-0596-5"
ebsco_EBSCOhost5html_43,references,"Ishii, K. (2006). Implications of mobility: The uses of personal communication media in everyday life. Journal of Communication, 56, 346 – 365. https://doi.org/10.1111/j.1460-2466.2006.00023.x"
ebsco_EBSCOhost5html_43,references,"Issa, E., Tsou, M.‐H., Nara, A., & Spitzberg, B. H. (2017). Spatio‐temporal characteristics of Twitter data with geotagged and non‐geotagged content: Two case studies with topic of flu and Ted (movie). Annals of GIS, 23 (3), 1 – 17. https://doi.org/10.1080/19475683.2017.1343257"
ebsco_EBSCOhost5html_43,references,"Jansson, A. (2013). Mediatization and social space: Reconstructing mediatization for the transmedia age. Communication Theory, 23 (3), 279 – 296. https://doi.org/10.1111/comt.12015"
ebsco_EBSCOhost5html_43,references,"Jonason, P. K., Nolland, M., & Tyler, M. D. (2017). Incorporating geographic distance into mate preference research: Necessities and luxuries, 2.0. Personal Relationships, 24 (3), 585 – 597. https://doi.org/10.1111/pere.12199"
ebsco_EBSCOhost5html_43,references,"José‐Cabezudo, R. S., & Camarero‐Izquierdo, C. (2012). Determinants of opening‐forwarding e‐mail messages. Journal of Advertising, 41 (2), 97 – 112. https://doi.org/10.2753/JOA0091-3367410207"
ebsco_EBSCOhost5html_43,references,"Khan, S., Gagné, M., Yang, L., & Shapka, J. (2016). Exploring the relationship between adolescents' self‐concept and their offline and online social worlds. Computers in Human Behavior, 55, 940 – 945. https://doi.org/10.1016/j.chb.2015.09.046"
ebsco_EBSCOhost5html_43,references,"Kim, I.‐H., Feng, C.‐C., Wang, Y.‐C., Spitzberg, B. H., & Tsou, M.‐H. (2017). Exploratory spatiotemporal analysis in risk communication during the MERS outbreak in South Korea. The Professional Geographer, 69 (4), 629 – 643. https://doi.org/10.1080/00330124.2017.1288577"
ebsco_EBSCOhost5html_43,references,"Kitchin, R. (2014). Big data, new epistemologies and paradigm shifts. Big Data & Society, 1 (1), 205395171452848. https://doi.org/10.1177/2053951714528481"
ebsco_EBSCOhost5html_43,references,"Kitchin, R., & McArdle, G. (2016). What makes big data, big data? Exploring the ontological characteristics of 26 datasets. Big Data & Society, 3 (1), 1 – 10. https://doi.org/10.1177/2053951716631130"
ebsco_EBSCOhost5html_43,references,"Korzenny, F. (1978). A theory of electronic propinquity: Mediated communication in organizations. Communication Research, 5 (1), 3 – 24. https://doi.org/10.1177/009365027800500101"
ebsco_EBSCOhost5html_43,references,"Kranjec, A., Cardillo, E. R., Schmidt, G. L., Lehet, M., & Chatterjee, A. (2011). Deconstructing events: The neural bases for space, time, and causality. Journal of Cognitive Neuroscience, 24 (1), 1 – 16. https://doi.org/10.1162/jocn_a_00124"
ebsco_EBSCOhost5html_43,references,"Kraut, R. E., & Rosenn, I. (2012). Relationships and the social brain: Integrating psychological and evolutionary perspectives: Comment. British Journal of Psychology, 103 (2), 169 – 173. https://doi.org/10.1111/j.2044-8295.2011.02074.x"
ebsco_EBSCOhost5html_43,references,"Lafreniere, D., & Gilliland, J. (2015). ""All the world's a stage"": A GIS framework for recreating personal time‐space from qualitative and quantitative sources. Transactions in GIS, 19 (2), 225 – 246. https://doi.org/10.1111/tgis.12089"
ebsco_EBSCOhost5html_43,references,"LaRose, R., Connolly, R., Lee, H., Li, K., & Hales, K. D. (2014). Connection overload? A cross‐cultural study of the consequences of social media connection. Information Systems Management, 31 (1), 59 – 73. https://doi.org/10.1080/10580530.2014.854097"
ebsco_EBSCOhost5html_43,references,"Lee, J. K., Choi, J., Kim, C., & Kim, Y. (2014). Social media, network heterogeneity, and opinion polarization. Journal of Communication, 64 (4), 702 – 722. https://doi.org/10.1111/jcom.12077"
ebsco_EBSCOhost5html_43,references,"Levy, M., & Goldenberg, J. (2014). The gravitational law of social interaction. Physica A, 393, 418 – 426. https://doi.org/10.1016/j.physa.2013.08.067"
ebsco_EBSCOhost5html_43,references,"Liang, H., & Fu, K.‐w. (2015). Testing propositions derived from Twitter studies: Generalization and replication in computational social science. PLoS One, 10 (8), e0134270. https://doi.org/10.1371//journa.pone.0134270"
ebsco_EBSCOhost5html_43,references,"Liao, T. F., Beckman, J., Marzolph, E., Riederer, C., Sayler, J., & Schmelkin, L. (2013). The social definition of time for university students. Time & Society, 22 (1), 119 – 151. https://doi.org/10.1177/0961463X11404385"
ebsco_EBSCOhost5html_43,references,"Liben‐Nowell, D., Novak, J., Kumar, R., Raghavan, P., & Tomkins, A. (2005). Geographic routing in social networks. Proceedings of the National Academy of Sciences of the United States of America, 102 (33), 11623 – 11628. https://doi.org/10.1073/pnas.0503018102"
ebsco_EBSCOhost5html_43,references,"Liu‐Thompkins, Y. (2012). Seeding viral content: Lessons from the diffusion of online videos. Journal of Advertising Research, 52 (4), 465 – 478. https://doi.org/10.2501/JAR-52-4-465-478"
ebsco_EBSCOhost5html_43,references,"Lu, X., Wetter, E., Bharti, N., Tatem, A. J., & Bengtsson, L. (2013). Approaching the limit of predictability in human mobility. Scientific Reports, 3, 2923. https://doi.org/10.1038/srep02923"
ebsco_EBSCOhost5html_43,references,"Luhmann, M. (2017). Using big data to study subjective well‐being. Current Opinion in Behavioral Sciences, 18, 28 – 33. https://doi.org/10.1016/j.cobeha.2017.07.006"
ebsco_EBSCOhost5html_43,references,"Mac Carron, P., Kaski, K., & Dunbar, R. (2016). Calling Dunbar's numbers. Social Networks, 47, 151 – 155. https://doi.org/10.1016/j.socnet.2016.06.003"
ebsco_EBSCOhost5html_43,references,"Madianou, M., & Miller, D. (2013). Polymedia: Towards a new theory of digital media in interpersonal communication. International Journal of Cultural Studies, 16 (2), 169 – 187. https://doi.org/10.1177/1367877912452486"
ebsco_EBSCOhost5html_43,references,"Mahmoodi, J., Leckelt, M., van Zalk, M. W. H., Geukes, K., & Back, M. D. (2017). Big data approaches in social and behavioral science: Four key trade‐offs and a call for integration. Current Opinion in Behavioral Sciences, 18, 57 – 62. https://doi.org/10.1016/j.cobeha.2017.07.001"
ebsco_EBSCOhost5html_43,references,"Malmgren, R. D., Stouffer, D. B., Campanharo, A. O., & Amaral, L. N. (2009). On universality in human correspondence activity. Science, 325 (5948), 1696 – 1700. https://doi.org/10.1126/science.1174562"
ebsco_EBSCOhost5html_43,references,"Manago, A. M., Taylor, T., & Greenfield, P. M. (2012). Me and my 400 friends: The anatomy of college students' Facebook networks, their communication patterns, and well‐being. Developmental Psychology, 48 (2), 369 – 380. https://doi.org/10.1037/a0026338"
ebsco_EBSCOhost5html_43,references,"Marois, R., & Ivanoff, J. (2005). Capacity limits of information processing in the brain. Trends in Cognitive Sciences, 9 (6), 296 – 305. https://doi.org/10.1016/j.tics.2005.04.010"
ebsco_EBSCOhost5html_43,references,"Martí, P., Serrano‐Estrada, L., & Nolasco‐Cirugeda, A. (2019). Social media data: Challenges, opportunities and limitations in urban studies. Computers, Environment and Urban Systems, 74, 161 – 174. https://doi.org/10.1016/j.compenvurbsys.2018.11.001"
ebsco_EBSCOhost5html_43,references,"Martinez, L. S., Hughes, S., Walsh‐Buhi, E. R., & Tsou, M.‐H. (2018). ""Okay, we get it. You vape"": An analysis of geocoded content, context, and sentiment regarding E‐cigarettes on Twitter. Journal of Health Communication, 23 (6), 550 – 562. https://doi.org/10.1080/10810730.2018.1493057"
ebsco_EBSCOhost5html_43,references,"Martinez, L. S., Spitzberg, B. H., Tsou, M‐H., Issa, E., & Peddecord, M. (2017, May). Vax Populi: The social [media] (de)construction of public health policy. Paper presented to the International Communication Association Conference, San Diego, CA."
ebsco_EBSCOhost5html_43,references,"McDermott, R., Fowler, J., & Christakis, N. (2013). Breaking up is hard to do, unless everyone else is doing it too: Social network effects on divorce in a longitudinal sample. Social Forces: A Scientific Medium of Social Study and Interpretation, 92 (2), 491 – 519. https://doi.org/10.1093/sf/sot096"
ebsco_EBSCOhost5html_43,references,"Miritello, G., Lara, R., Cebrian, M., & Moro, E. (2013a). Limited communication capacity unveils strategies for human interaction. Scientific Reports, 3, 1950) 1 – 1950) 7. https://doi.org/10.1038/srep01950"
ebsco_EBSCOhost5html_43,references,"Miritello, G., Lara, R., Cebrian, M., & Moro, E. (2013b). Supplementary information for limited communication capacity unveils strategies for human interaction. Scientific Reports, 3 (1950), 1 – 7. https://doi.org/10.1038/srep01950"
ebsco_EBSCOhost5html_43,references,"Miritello, G., Moro, E., Lara, R., Martínez‐López, R., Belchamber, J., Roberts, S. G., & Dunbar, R. I. M. (2013). Time as a limited resource: Communication strategy in mobile phone networks. Social Networks, 35 (1), 89 – 95. https://doi.org/10.1016/j.socnet.2013.01.003"
ebsco_EBSCOhost5html_43,references,"Myers, S. A., Sharma, A., Gupta, P., & Lin, J. (2014, April). Information network or social network? The structure of the Twitter follower graph. In WWW'14 companion. Proceedings of the 23rd international conference on world wide web (pp. 493–498). Seoul, Korea. https://doi.org/10.1145/2567948.2576939."
ebsco_EBSCOhost5html_43,references,"Nagel, A. C., Tsou, M.‐H., Spitzberg, B. H., An, L., Gawron, J. M., Gupta, D. K., ... Sawyer, M. H. (2013). The complex relationship of real‐space events and messages in cyberspace: A case study of influenza and pertussis using tweets. Journal of Internet Medical Research, 15 (10), e237. https://doi.org/10.2196/jmir.2705"
ebsco_EBSCOhost5html_43,references,"Nahemow, L., & Lawton, M. P. (1975). Similarity and propinquity in friendship formation. Journal of Personality and Social Psychology, 32 (2), 205 – 213. https://doi.org/10.1037/0022-3514.32.2.205"
ebsco_EBSCOhost5html_43,references,"Newcomb, T. M. (1961). The acquaintance process. New York, NY : Holt, Rinehart & Winston."
ebsco_EBSCOhost5html_43,references,"Ngai, E. W., Tao, S. S., & Moon, K. K. (2015). Social media research: Theories, constructs, and conceptual frameworks. International Journal of Information Management, 35 (1), 33 – 44. https://doi.org/10.1016/j.ijinfomgt.2014.09.004"
